id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1.22448E+18,1.22448E+18,1.58077E+12,2/3/20,18:45:56,EDT,216776631,berniesanders,Bernie Sanders,,"Iowa, caucuses are starting soon. Make sure you have the right location at  http://berniesanders.com/iowa , or call or text our hotline at (515) 400-4924. Let's win this together. pic.twitter.com/92dlYvlhUW",[],['http://berniesanders.com/iowa'],[],312,1788,8802,[],[],https://twitter.com/BernieSanders/status/1224479161248559106,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22455E+18,1.22455E+18,1.58079E+12,2/3/20,23:32:05,EDT,216776631,berniesanders,Bernie Sanders,,I'm speaking live in Des Moines as we await results of the Iowa Caucus. Thank you so much to all those who came out to support our campaign today! https://www.pscp.tv/w/cQjrRTMyNzU3OTl8MXluSk9wUUx2WVd4UrCT-Nkk16Z6D1JY3QC68W3ha8f6eUE8FlUcQlNMxNCC …,[],['https://www.pscp.tv/w/cQjrRTMyNzU3OTl8MXluSk9wUUx2WVd4UrCT-Nkk16Z6D1JY3QC68W3ha8f6eUE8FlUcQlNMxNCC'],[],1215,3903,22352,[],[],https://twitter.com/BernieSanders/status/1224551175321608192,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22473E+18,1.22473E+18,1.58083E+12,2/4/20,11:07:21,EDT,216776631,berniesanders,Bernie Sanders,,"While we wait for the results from Iowa, we cannot lose focus of the fact that New Hampshire’s primary, the first in the nation, is just seven days away.

We have to be ready.

Can you make a contribution to our campaign today?  https://secure.actblue.com/donate/bernie-february-donate/?refcode=tw200204-1 …",[],['https://secure.actblue.com/donate/bernie-february-donate/?refcode=tw200204-1'],[],1301,4772,29390,[],[],https://twitter.com/BernieSanders/status/1224726144718721026,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22485E+18,1.22485E+18,1.58086E+12,2/4/20,19:17:29,EDT,216776631,berniesanders,Bernie Sanders,,Bernie speaks for the first time in New Hampshire after early returns show him winning the popular vote in Iowa caucus: https://www.pscp.tv/w/cQoBGTMyNzU3OTl8MXZPeHdvblFiYk14QrF_A6M_1alglnvpJLcHdq-Hw7aRlzo9QQwtgtjCgPcx …,[],['https://www.pscp.tv/w/cQoBGTMyNzU3OTl8MXZPeHdvblFiYk14QrF_A6M_1alglnvpJLcHdq-Hw7aRlzo9QQwtgtjCgPcx'],[],453,2982,15868,[],[],https://twitter.com/BernieSanders/status/1224849491053793280,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22485E+18,1.22485E+18,1.58086E+12,2/4/20,19:29:15,EDT,216776631,berniesanders,Bernie Sanders,,I’m proud to say that the results from Iowa so far show that last night we received more votes in the first and second rounds than any other candidate. Let's keep fighting. Add a donation tonight: https://secure.actblue.com/donate/bernie-february-donate/?refcode=tw200204-2 …,[],['https://secure.actblue.com/donate/bernie-february-donate/?refcode=tw200204-2'],[],659,3631,24500,[],[],https://twitter.com/BernieSanders/status/1224852450147999746,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22488E+18,1.22488E+18,1.58087E+12,2/4/20,21:35:59,EDT,216776631,berniesanders,Bernie Sanders,,Tomorrow the votes may not be there to impeach Trump. But I'm absolutely confident that in November the votes will be there to beat Donald Trump.,[],[],[],2595,10703,100829,[],[],https://twitter.com/BernieSanders/status/1224884343606333443,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.2249E+18,1.2249E+18,1.58087E+12,2/4/20,22:43:53,EDT,216776631,berniesanders,Bernie Sanders,,"We just listened to Donald Trump’s third, and what I expect, will be his very last, State of the Union Address. My response: https://www.pscp.tv/w/cQoxeTMyNzU3OTl8MWRSS1pRQnlhYlh4QlYd1IcKO7zGusfPASl6QeAffa4FRToQfM2N8Q8znDen …",[],['https://www.pscp.tv/w/cQoxeTMyNzU3OTl8MWRSS1pRQnlhYlh4QlYd1IcKO7zGusfPASl6QeAffa4FRToQfM2N8Q8znDen'],[],1118,3183,16913,[],[],https://twitter.com/BernieSanders/status/1224901432681172992,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22491E+18,1.22491E+18,1.58088E+12,2/4/20,22:59:13,EDT,216776631,berniesanders,Bernie Sanders,,"In the year 2020, how can a president of the United States give a State of the Union speech and not mention climate change?",[],[],[],4424,16575,133795,[],[],https://twitter.com/BernieSanders/status/1224905288526049280,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22491E+18,1.22491E+18,1.58088E+12,2/4/20,23:08:31,EDT,216776631,berniesanders,Bernie Sanders,,"Trump said, ""We will always protect patients with pre-existing conditions.”

Really?

This is the same president who came one vote away from throwing 32 million Americans off the health care they have and ending the Affordable Care Act’s protection for pre-existing conditions.",[],[],[],732,5533,30845,[],[],https://twitter.com/BernieSanders/status/1224907629576839169,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22509E+18,1.22509E+18,1.58092E+12,2/5/20,10:56:49,EDT,216776631,berniesanders,Bernie Sanders,,"If you feel like our political system doesn't work for you, now is the time to join us in our fight.

Together we are going to end the corruption of a system that helps billionaires but leaves working people behind.

We are going to build a government that represents all of us.",[],[],[],1971,9481,57291,[],[],https://twitter.com/BernieSanders/status/1225085880769138688,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22509E+18,1.22509E+18,1.58092E+12,2/5/20,11:18:39,EDT,216776631,berniesanders,Bernie Sanders,,"Just as in Iowa, our grassroots supporters have knocked on hundreds of thousands of doors in New Hampshire, and that is how we are going to win here next Tuesday. Live town hall in Derry, NH: https://www.pscp.tv/w/cQriXzMyNzU3OTl8MVJER2xRVmtkb01KTOfKk9gWIyJkkn4m_O-QVjft7dtTwSPQLSgR2BPzQiK3 …",[],['https://www.pscp.tv/w/cQriXzMyNzU3OTl8MVJER2xRVmtkb01KTOfKk9gWIyJkkn4m_O-QVjft7dtTwSPQLSgR2BPzQiK3'],[],472,1780,10536,[],[],https://twitter.com/BernieSanders/status/1225091373822439425,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22519E+18,1.22519E+18,1.58094E+12,2/5/20,17:56:33,EDT,216776631,berniesanders,Bernie Sanders,,I am honored to receive the endorsement of the Inlandboatmen's Union of the Pacific. Their courageous strike last year was further proof of what can happen when workers stand together. We will rebuild the trade union movement and put power back in the hands of the working class. pic.twitter.com/FYFEgZ836R,[],[],['https://pbs.twimg.com/media/EQDBKHbU8AADdCW.jpg'],240,1837,11183,[],[],https://twitter.com/BernieSanders/status/1225191510427283456,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22523E+18,1.22523E+18,1.58095E+12,2/5/20,20:48:32,EDT,216776631,berniesanders,Bernie Sanders,,I'm honored to have the support of @OaklandEA and @UTRichmondCA. Together we are going to make historic investments in education and transform our public education system. https://twitter.com/OaklandEA/status/1225173060644327425 …,"['oaklandea', 'utrichmondca']",['https://twitter.com/OaklandEA/status/1225173060644327425'],[],268,1911,10334,[],[],https://twitter.com/BernieSanders/status/1225234790527504384,FALSE,https://twitter.com/OaklandEA/status/1225173060644327425,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}, {'user_id': '255136527', 'username': 'OaklandEA'}, {'user_id': '749334977028820992', 'username': 'UTRichmondCA'}]",,,,
1.22543E+18,1.22543E+18,1.581E+12,2/6/20,9:40:51,EDT,216776631,berniesanders,Bernie Sanders,,Thank you to the educators building the #BlackLivesMatterAtSchool week of action. Achieving the American promise begins with racial justice and equity in all of our schools. https://twitter.com/JessedHagopian/status/1224084556300484608 …,[],['https://twitter.com/JessedHagopian/status/1224084556300484608'],[],151,1449,9923,['#blacklivesmatteratschool'],[],https://twitter.com/BernieSanders/status/1225429152087658496,FALSE,https://twitter.com/JessedHagopian/status/1224084556300484608,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22545E+18,1.22545E+18,1.58101E+12,2/6/20,11:06:20,EDT,216776631,berniesanders,Bernie Sanders,,"The ideas we are talking about—a livable planet, health care as a right, a humane immigration system, disability justice, a living wage for all—are not radical ideas. These are issues of basic justice.",[],[],[],1106,7499,41819,[],[],https://twitter.com/BernieSanders/status/1225450664089784320,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22546E+18,1.22546E+18,1.58101E+12,2/6/20,11:39:09,EDT,216776631,berniesanders,Bernie Sanders,,"In January, our campaign raised an incredible $25 million from more than 648,000 people.

Our average donation: just $18.

The billionaire class should not underestimate us.

When working people stand together in a movement for justice, we win.",[],[],[],603,4789,35578,[],[],https://twitter.com/BernieSanders/status/1225458921915240449,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22547E+18,1.22547E+18,1.58101E+12,2/6/20,12:18:18,EDT,216776631,berniesanders,Bernie Sanders,,"I'm honored to be endorsed by @TheBarbaraSmith, whose work and leadership has empowered millions in the fight for justice and equality. Together we will carry on the struggle for all our people to live in dignity. pic.twitter.com/9ZS1cAw3Bg",['thebarbarasmith'],[],[],132,2166,9371,[],[],https://twitter.com/BernieSanders/status/1225468773571928065,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}, {'user_id': '848390172450443270', 'username': 'TheBarbaraSmith'}]",,,,
1.22548E+18,1.22548E+18,1.58101E+12,2/6/20,13:02:32,EDT,216776631,berniesanders,Bernie Sanders,,Join me live from Manchester for an update on results from Iowa and our campaign in New Hampshire: https://www.pscp.tv/w/cQxMODMyNzU3OTl8MXlOR2FRb1h3a1ZHavs-sFuyJvaeLyRjCgSWezeThJG-xpVWqQUwdR8DDWxc …,[],['https://www.pscp.tv/w/cQxMODMyNzU3OTl8MXlOR2FRb1h3a1ZHavs-sFuyJvaeLyRjCgSWezeThJG-xpVWqQUwdR8DDWxc'],[],428,2053,8356,[],[],https://twitter.com/BernieSanders/status/1225479904319266816,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22549E+18,1.22549E+18,1.58101E+12,2/6/20,13:27:27,EDT,216776631,berniesanders,Bernie Sanders,,"I want to thank the people of Iowa for the very strong victory they gave us at the Iowa caucuses on Monday night.

Some 6,000 more Iowans came out to support us than any other candidate.

With eight strong candidates competing, that is a decisive margin of victory.",[],[],[],3294,25948,154697,[],[],https://twitter.com/BernieSanders/status/1225486175017807872,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.2255E+18,1.2255E+18,1.58102E+12,2/6/20,14:04:34,EDT,216776631,berniesanders,Bernie Sanders,,"We won in Iowa because of the unprecedented grassroots effort of our campaign.

Thousands of volunteers knocked on hundreds of thousands of doors in the cold and snow.

I want to thank each and every volunteer who participated in that effort.",[],[],[],2390,18460,138165,[],[],https://twitter.com/BernieSanders/status/1225495517947363328,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22552E+18,1.22552E+18,1.58102E+12,2/6/20,16:00:32,EDT,216776631,berniesanders,Bernie Sanders,,Thank you Iowa for bringing our campaign to victory! We are well-positioned to win the Democratic nomination and defeat the most dangerous president in the modern history of this country. pic.twitter.com/JG9LmD62tb,[],[],[],1705,14619,77505,[],[],https://twitter.com/BernieSanders/status/1225524699217702918,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22557E+18,1.22557E+18,1.58103E+12,2/6/20,19:07:02,EDT,216776631,berniesanders,Bernie Sanders,,"Our campaign is about bringing millions of people into the political process for the first time.

It is about building a multicultural, multiracial, multigenerational movement.

It is about empowering working people in a system that has ignored them for far too long. https://twitter.com/theintercept/status/1225439723491123207 …",[],['https://twitter.com/theintercept/status/1225439723491123207'],[],413,2790,16655,[],[],https://twitter.com/BernieSanders/status/1225571635538857987,FALSE,https://twitter.com/theintercept/status/1225439723491123207,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22559E+18,1.22559E+18,1.58104E+12,2/6/20,20:27:01,EDT,216776631,berniesanders,Bernie Sanders,,"What did Trump learn from the impeachment trial? He learned he can get away with corruption, with continuing to lie, with considering himself above the law. pic.twitter.com/nbGh45lneg",[],[],[],509,2836,14613,[],[],https://twitter.com/BernieSanders/status/1225591763840196608,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.2256E+18,1.2256E+18,1.58104E+12,2/6/20,20:39:58,EDT,216776631,berniesanders,Bernie Sanders,,Both growing up in a family that didn't have a whole lot of money and being Jewish profoundly influenced the views I hold today. pic.twitter.com/mQjRdVoeOu,[],[],[],304,2618,14102,[],[],https://twitter.com/BernieSanders/status/1225595022332002305,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.2256E+18,1.2256E+18,1.58104E+12,2/6/20,20:47:42,EDT,216776631,berniesanders,Bernie Sanders,,The conversation about universal health care has gone on in America for 100 years. It's time to get it done with Medicare for All. pic.twitter.com/zMYtj3M6yz,[],[],[],377,1899,9560,[],[],https://twitter.com/BernieSanders/status/1225596967436398599,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.2256E+18,1.2256E+18,1.58104E+12,2/6/20,21:14:04,EDT,216776631,berniesanders,Bernie Sanders,,"As the wealthiest country in the world, we need a revolution in education. We are going to invest in our teachers and ensure they earn at least $60,000 a year. pic.twitter.com/PswKhiHQke",[],[],[],816,3650,20856,[],[],https://twitter.com/BernieSanders/status/1225603603160805377,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22579E+18,1.22579E+18,1.58109E+12,2/7/20,9:30:25,EDT,216776631,berniesanders,Bernie Sanders,,"Our unprecedented grassroots movement propelled us to victory in Iowa. Now help us build momentum in states around the nation.

Use the BERN app:  http://app.berniesanders.com 

Help knock 1 million doors:  http://berniesanders.com/knock 

Help reach 15 million calls:  http://berniesanders.com/call  pic.twitter.com/TZXQr8cpEt",[],"['http://app.berniesanders.com', 'http://berniesanders.com/knock', 'http://berniesanders.com/call']",['https://pbs.twimg.com/media/EQLgg8xXUAEbIBt.jpg'],210,1313,5966,[],[],https://twitter.com/BernieSanders/status/1225788913836601344,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22582E+18,1.22582E+18,1.58109E+12,2/7/20,11:43:17,EDT,216776631,berniesanders,Bernie Sanders,,We are the strongest campaign to defeat Donald Trump.,[],[],[],3806,11947,114370,[],[],https://twitter.com/BernieSanders/status/1225822351058776065,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22583E+18,1.22583E+18,1.5811E+12,2/7/20,12:14:46,EDT,216776631,berniesanders,Bernie Sanders,,"In the United States of America people should not be dying because they cannot afford insulin.

We are going to end the greed of the drug companies.

We are going to cap prescription drug costs at $200 a year.",[],[],[],784,4263,32738,[],[],https://twitter.com/BernieSanders/status/1225830272949682176,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22585E+18,1.22585E+18,1.5811E+12,2/7/20,13:40:18,EDT,216776631,berniesanders,Bernie Sanders,,This election is fundamentally about whose side you are on. #PetesBillionaires pic.twitter.com/hZi3uzCmvJ,[],[],['https://pbs.twimg.com/media/EQMZtf1XUAAC6Ua.jpg'],4046,16154,66835,['#petesbillionaires'],[],https://twitter.com/BernieSanders/status/1225851798356885505,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22588E+18,1.22588E+18,1.58111E+12,2/7/20,15:24:13,EDT,216776631,berniesanders,Bernie Sanders,,"Today, I am honored to receive the endorsement of five major UNITE HERE locals across California, collectively representing over 28,000 members.

The labor movement built the middle class. As president, I will stand with workers as we build an economy that works for all. https://twitter.com/UniteHereLocal2/status/1225819254370361344 …",[],['https://twitter.com/UniteHereLocal2/status/1225819254370361344'],[],175,1748,11850,[],[],https://twitter.com/BernieSanders/status/1225877949888462857,FALSE,https://twitter.com/UniteHereLocal2/status/1225819254370361344,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22589E+18,1.22589E+18,1.58111E+12,2/7/20,15:59:29,EDT,216776631,berniesanders,Bernie Sanders,,Disability rights are civil rights.,[],[],[],507,7359,67096,[],[],https://twitter.com/BernieSanders/status/1225886823391559680,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22591E+18,1.22591E+18,1.58111E+12,2/7/20,17:15:07,EDT,216776631,berniesanders,Bernie Sanders,,"The billionaire class and corporate elites want you to think we have no chance of winning this election.

They want you to think your vote doesn't matter.

Help us prove them wrong.

Let's have a huge turnout on Tuesday in New Hampshire and win this election together.",[],[],[],777,5415,31119,[],[],https://twitter.com/BernieSanders/status/1225905860146278402,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22592E+18,1.22592E+18,1.58112E+12,2/7/20,18:07:12,EDT,216776631,berniesanders,Bernie Sanders,,"“What you need in a politician is you need someone with a vision. You need somebody who can galvanize people. And you need someone who can’t be bought.

And there is nobody that has those three qualities in greater abundance than Bernie Sanders.” –@CynthiaNixon pic.twitter.com/X5Y9S8XrUP",['cynthianixon'],[],[],418,1939,8303,[],[],https://twitter.com/BernieSanders/status/1225918964162801664,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}, {'user_id': '942878337806032901', 'username': 'CynthiaNixon'}]",,,,
1.22593E+18,1.22593E+18,1.58112E+12,2/7/20,18:59:07,EDT,216776631,berniesanders,Bernie Sanders,,Sandra Bland should be alive today. We must reform a very broken criminal justice system and stop the deaths of Black Americans in police custody. https://twitter.com/ColorOfChange/status/1225858397356068864 …,[],['https://twitter.com/ColorOfChange/status/1225858397356068864'],[],241,3502,19661,[],[],https://twitter.com/BernieSanders/status/1225932031089160197,FALSE,https://twitter.com/ColorOfChange/status/1225858397356068864,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22594E+18,1.22594E+18,1.58112E+12,2/7/20,19:34:54,EDT,216776631,berniesanders,Bernie Sanders,,Do you think that when people receive money from powerful special interests that they're really going to stand up to those special interests and do what has to be done for the working class in this country? I don't think so. It doesn't work that way.,[],[],[],1139,6857,40237,[],[],https://twitter.com/BernieSanders/status/1225941034267488256,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22595E+18,1.22595E+18,1.58112E+12,2/7/20,20:12:18,EDT,216776631,berniesanders,Bernie Sanders,,"The way we beat Trump is with the highest turnout in history.

That means bringing in people who have given up on the political process.

That means turning out young people.

That is what our campaign did in Iowa and that is how we will defeat Trump in November. #DemDebate",[],[],[],402,2008,11947,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225950449389441025,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22595E+18,1.22595E+18,1.58112E+12,2/7/20,20:20:57,EDT,216776631,berniesanders,Bernie Sanders,,"The way you bring people together is by presenting an agenda that works for the working people of this country, not the billionaire class. #DemDebate pic.twitter.com/ckEbFPEL9R",[],[],[],233,1638,7773,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225952626757525504,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22595E+18,1.22595E+18,1.58113E+12,2/7/20,20:24:25,EDT,216776631,berniesanders,Bernie Sanders,,What Medicare for All will do is save the average American substantial sums of money while expanding coverage. #DemDebate pic.twitter.com/KH8oMSgYkD,[],[],[],238,1233,5730,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225953495599198208,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22596E+18,1.22596E+18,1.58113E+12,2/7/20,20:34:27,EDT,216776631,berniesanders,Bernie Sanders,,"If you want real change in health care, you have to take on the insurance companies and their greed.

You have to take on the drug companies and their corruption. 

There is no other way around it. #DemDebate",[],[],[],262,1649,9071,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225956020121370624,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22596E+18,1.22596E+18,1.58113E+12,2/7/20,20:49:01,EDT,216776631,berniesanders,Bernie Sanders,,When I ran for Congress we won a seat that had been Republican for decades. I passed more amendments than any member from 1995 to 2007. #DemDebate pic.twitter.com/aiRawyHu2t,[],[],[],215,3128,13332,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225959688220684291,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22596E+18,1.22596E+18,1.58113E+12,2/7/20,20:50:39,EDT,216776631,berniesanders,Bernie Sanders,,"Republicans in the Senate knew better, knew Donald Trump was a crook and a cheat, and they didn’t have the guts to vote to remove him. #DemDebate",[],[],[],355,1325,8704,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225960099828682752,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22597E+18,1.22597E+18,1.58113E+12,2/7/20,21:24:40,EDT,216776631,berniesanders,Bernie Sanders,,"I listened very carefully to the arguments for the Iraq War.

I concluded that Bush, Cheney and others were lying through their teeth.

I not only voted against that war, I helped lead the opposition. #DemDebate",[],[],[],338,3250,21288,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225968659232886785,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22597E+18,1.22597E+18,1.58113E+12,2/7/20,21:36:04,EDT,216776631,berniesanders,Bernie Sanders,,I will never nominate any person to the Supreme Court or the federal courts who is not 100% pro-Roe v. Wade. #DemDebate,[],[],[],777,2506,25100,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225971530557018113,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22597E+18,1.22597E+18,1.58113E+12,2/7/20,21:46:24,EDT,216776631,berniesanders,Bernie Sanders,,"We’re going to end the War on Drugs.

We’re going to end private prisons and detention centers.

We’re going to end cash bail. #DemDebate",[],[],[],559,2797,20719,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225974129028993024,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22598E+18,1.22598E+18,1.58113E+12,2/7/20,22:03:53,EDT,216776631,berniesanders,Bernie Sanders,,"Unlike Pete Buttigieg I don't have 40 billionaires contributing to my campaign from the pharmaceutical industry and Wall Street.

We have 1.5 million hard-working Americans who want real change. #DemDebate pic.twitter.com/aCLBm3AzI3",[],[],[],1630,13276,64912,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225978529084559361,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22598E+18,1.22598E+18,1.58113E+12,2/7/20,22:27:39,EDT,216776631,berniesanders,Bernie Sanders,,It is time to take on the big money interests. It is time to change our national priorities. #DemDebate pic.twitter.com/rJbKUCdr5z,[],[],[],429,2340,11853,['#demdebate'],[],https://twitter.com/BernieSanders/status/1225984511344889862,FALSE,,1,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.226E+18,1.226E+18,1.58114E+12,2/7/20,23:48:55,EDT,216776631,berniesanders,Bernie Sanders,,"The big questions coming out of tonight’s debate:

Are you on the side of the working class of this country?

Are you willing to stand up to the greed and the corruption of the billionaire class?

I know that I am.

Chip in to our campaign here: https://secure.actblue.com/donate/bernie-february-donate/?refcode=tw200207-debat …",[],['https://secure.actblue.com/donate/bernie-february-donate/?refcode=tw200207-debat'],[],733,2156,13185,[],[],https://twitter.com/BernieSanders/status/1226004962603393025,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22614E+18,1.22614E+18,1.58117E+12,2/8/20,8:48:24,EDT,216776631,berniesanders,Bernie Sanders,,"The only way we will win is with an unprecedented grassroots movement to stand up to the billionaire class.

Can you go to New Hampshire to help knock on doors for our campaign?

Find a bus, carpool, or plan your own trip here:  http://berniesanders.com/berniejourney ",[],['http://berniesanders.com/berniejourney'],[],361,1251,6568,[],[],https://twitter.com/BernieSanders/status/1226140725693296640,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22615E+18,1.22615E+18,1.58117E+12,2/8/20,9:34:28,EDT,216776631,berniesanders,Bernie Sanders,,This is nothing short of a worldwide emergency. We do not have any time to waste. We need a Green New Deal now. https://twitter.com/washingtonpost/status/1225822044127928321 …,[],['https://twitter.com/washingtonpost/status/1225822044127928321'],[],1730,11318,62503,[],[],https://twitter.com/BernieSanders/status/1226152319647191040,FALSE,https://twitter.com/washingtonpost/status/1225822044127928321,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22617E+18,1.22617E+18,1.58118E+12,2/8/20,11:03:39,EDT,216776631,berniesanders,Bernie Sanders,,"In the year 2020, it is outrageous that more than 40 million people lack access to broadband. We will guarantee quality, affordable, high-speed internet to every household and business in the country. https://twitter.com/VICE/status/1225479347403882497 …",[],['https://twitter.com/VICE/status/1225479347403882497'],[],868,2501,17079,[],[],https://twitter.com/BernieSanders/status/1226174764894609410,FALSE,https://twitter.com/VICE/status/1225479347403882497,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22618E+18,1.22618E+18,1.58118E+12,2/8/20,11:32:46,EDT,216776631,berniesanders,Bernie Sanders,,We have got to codify Roe v. Wade into law and significantly expand funding for Planned Parenthood.,[],[],[],1265,4227,38101,[],[],https://twitter.com/BernieSanders/status/1226182093018992641,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.2262E+18,1.2262E+18,1.58118E+12,2/8/20,12:38:58,EDT,216776631,berniesanders,Bernie Sanders,,As president I will not be just the commander in chief of the military. I will be the organizer in chief of the progressive movement in America.,[],[],[],8176,6474,57387,[],[],https://twitter.com/BernieSanders/status/1226198752379187202,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
1.22623E+18,1.22623E+18,1.58119E+12,2/8/20,14:25:35,EDT,216776631,berniesanders,Bernie Sanders,,"We have the grassroots movement that wins and the agenda that wins. In these final three days before the New Hampshire primary, now is the time to get involved. Join me live from our town hall in Rochester, NH: https://www.pscp.tv/w/cQ8CrzMyNzU3OTl8MXJtR1BBV2RRZXFKTnnX8LJUiHKi8jFAm1oU_rMukYCbQPTDB1xQRE_ncO-7 …",[],['https://www.pscp.tv/w/cQ8CrzMyNzU3OTl8MXJtR1BBV2RRZXFKTnnX8LJUiHKi8jFAm1oU_rMukYCbQPTDB1xQRE_ncO-7'],[],538,1838,7926,[],[],https://twitter.com/BernieSanders/status/1226225583295627265,FALSE,,0,,,,,,,"[{'user_id': '216776631', 'username': 'BernieSanders'}]",,,,
